id,abstract,authorships.author.display_name,authorships.institutions.display_name,cited_by_count,title,doi,fwci,is_retracted,language,is_oa,oa_status,primary_location.source.display_name,primary_location.source.type,publication_date,type
https://openalex.org/W4389104767,,Chen Lin|Zhenfeng Zhu|Yawei Zhao|Ying Zhang|Kunlun He|Yao Zhao,Beijing Jiaotong University|Beijing Jiaotong University|Chinese PLA General Hospital|Beijing Jiaotong University|Nankai University|Chinese PLA General Hospital|Chinese PLA General Hospital|Beijing Jiaotong University,12,SGT++: Improved Scene Graph-Guided Transformer for Surgical Report Generation,https://doi.org/10.1109/tmi.2023.3335909,2.18362008,FALSE,en,FALSE,closed,IEEE Transactions on Medical Imaging,journal,2023-11-28,article
https://openalex.org/W4389243038,,Mohammad Javad Parseh|Mohammad Rahmanimanesh|Parviz Keshavarzi|Zohreh Azimifar,Jahrom University|Semnan University|Semnan University|Shiraz University,2,Scene representation using a new two-branch neural network model,https://doi.org/10.1007/s00371-023-03162-9,0.36393668,FALSE,en,FALSE,closed,The Visual Computer,journal,2023-12-01,article
https://openalex.org/W4391286985,,Mathieu Riand|Patrick Le Callet|Laurent Dollé,École Centrale de Nantes|École Centrale de Nantes|Commissariat à l'Énergie Atomique et aux Énergies Alternatives|Direction de la Recherche Technologique,0,Rethinking Scene Graphs for Action Recognition,https://doi.org/10.1109/vcip59821.2023.10402749,0.0,FALSE,en,FALSE,closed,,,2023-12-04,article
https://openalex.org/W4392152400,,Shiqi Sun|Zhijin Qin|Huiqiang Xie|Xiaoming Tao,Tsinghua University|Tsinghua University|Queen Mary University of London|Tsinghua University,3,Task-Oriented Explainable Semantic Communications Based on Structured Scene Graphs,https://doi.org/10.1109/globecom54140.2023.10436793,0.76632866,FALSE,en,FALSE,closed,,,2023-12-04,article
https://openalex.org/W4389339279,,Zejia Su|Qingnan Fan|Xuelin Chen|Oliver van Kaick|Hui Huang|Ruizhen Hu,Shenzhen University||Tencent (China)|Carleton University|Shenzhen University|Shenzhen University,2,Scene-Aware Activity Program Generation with Language Guidance,https://doi.org/10.1145/3618338,0.51088578,FALSE,en,FALSE,closed,ACM Transactions on Graphics,journal,2023-12-05,article
https://openalex.org/W4390479072,"The Panoptic Scene Graph generation (PSG) task aims to extract the triplets composed of subject, object, and relation based on panoptic segmentation. For one-stage methods, PSGTR predicts the subject, object, and relation by one query. However, the integrated query is too implicit to simultaneously ascertain pairs of instances and relations. In PSGFormer, it learns instances and relation queries separately and establishes matches between subject-relation and object-relation pairs by employing the relation as an index. Nevertheless, this method could potentially impede the accurate determination of the optimal match. To address the aforementioned issues, we propose a new one-stage method, Contextual Associated Triplet Queries (CATQ), which employs three branches to decode subject, object, and relation features separately. Additionally, we leverage instance information to guide the relation decoding process. Furthermore, we introduce the triplet context fusion block to enable the extraction of more comprehensive instance pairs and triplet relations. Our proposed method achieves 34.8 Recall@20 and 20.9 mRecall@20 respectively and surpasses the state-of-the-art baseline method by 22.5% and 26.0% with half of the training session.",Jingbin Xu|Junwen Chen|‪Keiji Yanai‬,University of Electro-Communications|University of Electro-Communications|University of Electro-Communications,2,Contextual Associated Triplet Queries for Panoptic Scene Graph Generation,https://doi.org/10.1145/3595916.3626745,0.36393668,FALSE,en,TRUE,gold,,,2023-12-06,article
https://openalex.org/W4389513728,,Jiale Lu|Lianggangxu Chen|Haoyue Guan|Shaohui Lin|Chunhua Gu|Changbo Wang|Gaoqi He,Chongqing Normal University|East China Normal University|East China Normal University|Johns Hopkins University|East China Normal University|University of Shanghai for Science and Technology|East China Normal University|Chongqing Normal University|East China Normal University,6,Improving rare relation inferring for scene graph generation using bipartite graph network,https://doi.org/10.1016/j.cviu.2023.103901,1.09181004,FALSE,en,FALSE,closed,Computer Vision and Image Understanding,journal,2023-12-09,article
https://openalex.org/W4392980461,,Mingyuan Wu|Yuhan Lu|Shiv Trivedi|Bo Chen|Qian Zhou|Lingdong Wang|Simran Singh|Michael Zink|Ramesh K. Sitaraman|Jacob Chakareski|Klara Nahrstedt,University of Illinois Urbana-Champaign|University of Illinois Urbana-Champaign|University of Illinois Urbana-Champaign|University of Illinois Urbana-Champaign|University of Illinois Urbana-Champaign|Amherst College|University of Massachusetts Amherst|New Jersey Institute of Technology|University of Massachusetts Amherst|Amherst College|University of Massachusetts Amherst|Amherst College|New Jersey Institute of Technology|University of Illinois Urbana-Champaign,2,Interactive Scene Graph Analysis for Future Intelligent Teleconferencing Systems,https://doi.org/10.1109/ism59092.2023.00048,0.36393668,FALSE,en,FALSE,closed,,,2023-12-11,article
https://openalex.org/W4389692483,,Zhongmou Ying|Xianfeng Yuan|Baojiang Yang|Yong Song|Qingyang Xu|Fengyu Zhou|Weihua Sheng,Shandong University|Shandong University|Shandong University|Shandong University|Shandong University|Shandong University|Oklahoma State University,2,RP-SG: Relation Prediction in 3D Scene Graphs for Unobserved Objects Localization,https://doi.org/10.1109/lra.2023.3342666,0.36393668,FALSE,en,FALSE,closed,IEEE Robotics and Automation Letters,journal,2023-12-13,article
https://openalex.org/W4389782456,"Exploring the potential of neuro-symbolic hybrid approaches offers promising avenues for seamless high-level understanding and reasoning about visual scenes. Scene Graph Generation (SGG) is a symbolic image representation approach based on deep neural networks (DNN) that involves predicting objects, their attributes, and pairwise visual relationships in images to create scene graphs, which are utilized in downstream visual reasoning. The crowdsourced training datasets used in SGG are highly imbalanced, which results in biased SGG results. The vast number of possible triplets makes it challenging to collect sufficient training samples for every visual concept or relationship. To address these challenges, we propose augmenting the typical data-driven SGG approach with common sense knowledge to enhance the expressiveness and autonomy of visual understanding and reasoning. We present a loosely-coupled neuro-symbolic visual understanding and reasoning framework that employs a DNN-based pipeline for object detection and multi-modal pairwise relationship prediction for scene graph generation and leverages common sense knowledge in heterogenous knowledge graphs to enrich scene graphs for improved downstream reasoning. A comprehensive evaluation is performed on multiple standard datasets, including Visual Genome and Microsoft COCO, in which the proposed approach outperformed the state-of-the-art SGG methods in terms of relationship recall scores, i.e. Recall@K and mean Recall@K, as well as the state-of-the-art scene graph-based image captioning methods in terms of SPICE and CIDEr scores with comparable BLEU, ROGUE and METEOR scores. As a result of enrichment, the qualitative results showed improved expressiveness of scene graphs, resulting in more intuitive and meaningful caption generation using scene graphs. Our results validate the effectiveness of enriching scene graphs with common sense knowledge using heterogeneous knowledge graphs. This work provides a baseline for future research in knowledge-enhanced visual understanding and reasoning. The source code is available at https://github.com/jaleedkhan/neusire.",Muhammad Jaleed Khan|John G. Breslin|Edward Curry,Ollscoil na Gaillimhe – University of Galway|Ollscoil na Gaillimhe – University of Galway|Ollscoil na Gaillimhe – University of Galway,6,NeuSyRE: Neuro-symbolic visual understanding and reasoning framework based on scene graph enrichment,https://doi.org/10.3233/sw-233510,1.09181004,FALSE,en,TRUE,hybrid,Semantic Web,journal,2023-12-15,article
https://openalex.org/W4392942756,,Sen Jia|Homa Fashandi,,0,Revisiting Knowledge Graph Embedding: An Alternative Solution to Biased Visual Scene Graphs,https://doi.org/10.1109/icmla58977.2023.00293,0.0,FALSE,en,FALSE,closed,,,2023-12-15,article
https://openalex.org/W4389891300,,Hongbo Xu|Lichun Wang|Kai Xu|Fangyu Fu|Baocai Yin|Qingming Huang,Beijing University of Technology|Beijing University of Technology|Beijing University of Technology|Beijing University of Technology|Beijing University of Technology|University of Chinese Academy of Sciences,2,A New Training Data Organization Form and Training Mode for Unbiased Scene Graph Generation,https://doi.org/10.1109/tcsvt.2023.3344569,0.36393668,FALSE,en,FALSE,closed,IEEE Transactions on Circuits and Systems for Video Technology,journal,2023-12-18,article
https://openalex.org/W4390143879,,Jianxin Li|Guannan Si|Pengxin Tian|Zhaoliang An|Fengyu Zhou,Shandong Jiaotong University|Shandong Jiaotong University|Shandong Jiaotong University|Shandong Jiaotong University|Shandong University,5,Overview of indoor scene recognition and representation methods based on multimodal knowledge graphs,https://doi.org/10.1007/s10489-023-05235-7,0.9098417,FALSE,en,FALSE,closed,Applied Intelligence,journal,2023-12-23,article
